time_ms,ax,ay,az,gx,gy,gz,label
20,-0.38,0.27,0.28,-20.08,37.72,9.16,walk_up
46,-0.41,0.27,0.4,-2.08,-63.35,23.07,walk_up
72,-1.23,0.34,0.31,-9.22,-65.37,31.8,walk_up
98,-2.27,0.45,0.27,-15.75,-54.57,31.49,walk_up
124,-1.52,0.43,0.2,0.0,-15.2,26.49,walk_up
150,-0.96,0.04,0.47,-9.34,-12.33,57.43,walk_up
176,-1.11,0.08,0.22,-23.99,-28.99,83.19,walk_up
202,-1.51,0.01,0.15,-0.73,-35.58,88.62,walk_up
228,-1.37,0.25,0.02,31.56,-38.88,82.09,walk_up
254,-0.85,0.1,0.08,59.81,-42.36,71.59,walk_up
280,-0.52,-0.08,0.0,40.65,-57.43,65.61,walk_up
306,-0.92,-0.26,-0.15,31.62,-78.43,63.66,walk_up
332,-1.09,-0.23,-0.15,67.2,-56.82,57.01,walk_up
358,-1.06,-0.15,0.16,73.49,-18.92,51.21,walk_up
384,-1.07,-0.26,0.16,60.42,2.56,53.22,walk_up
411,-1.07,-0.32,0.2,83.56,19.23,70.25,walk_up
438,-0.95,-0.15,0.06,88.68,31.43,71.66,walk_up
464,-0.98,0.03,-0.08,113.89,9.22,47.91,walk_up
491,-0.96,0.18,-0.07,188.11,-3.36,13.67,walk_up
518,-1.07,0.34,-0.06,247.62,-21.91,-27.28,walk_up
544,-1.16,0.79,0.06,294.56,10.38,-44.49,walk_up
571,-1.0,0.77,0.16,166.69,-65.92,-30.58,walk_up
598,-0.69,-0.45,0.16,-46.14,-19.23,-32.53,walk_up
625,-0.89,0.08,-0.1,-97.35,0.98,-1.16,walk_up
651,-0.9,0.02,-0.22,-92.59,2.14,18.55,walk_up
677,-0.94,-0.17,-0.13,-59.81,2.56,25.02,walk_up
704,-0.97,0.08,-0.04,-21.0,14.28,24.54,walk_up
730,-1.13,0.06,-0.05,-14.83,13.98,19.17,walk_up
756,-1.36,-0.07,-0.15,1.34,4.03,13.73,walk_up
782,-1.48,-0.16,-0.09,26.0,-14.83,3.54,walk_up
808,-1.77,-0.31,-0.01,35.83,-22.09,12.15,walk_up
834,-1.87,-0.63,0.2,-9.58,-12.45,45.1,walk_up
860,-1.69,-0.49,0.18,-47.97,25.39,43.7,walk_up
886,-1.81,-0.16,0.48,-43.4,34.85,1.16,walk_up
912,-1.5,-0.02,0.64,-100.04,85.63,3.72,walk_up
938,-1.31,-0.16,0.47,-162.72,118.23,24.78,walk_up
964,-1.09,0.03,0.14,-206.73,113.34,22.52,walk_up
990,-1.03,0.32,-0.09,-174.19,77.7,-20.87,walk_up
1016,-1.31,0.23,0.35,-235.9,35.58,-51.09,walk_up
1042,-1.35,0.2,0.57,-195.5,51.39,-88.44,walk_up
1068,-1.1,-0.79,0.21,-38.33,53.59,-96.8,walk_up
1094,-0.69,-0.84,-0.07,-41.87,39.98,-65.67,walk_up
1120,-0.47,-0.37,0.17,-49.74,21.18,-64.27,walk_up
1147,-0.5,-0.01,0.2,-34.79,35.28,-65.67,walk_up
1173,-0.76,0.44,0.14,-61.34,36.38,-84.47,walk_up
1199,-0.78,0.49,0.02,-63.29,22.64,-73.67,walk_up
1225,-0.51,-0.02,0.06,-30.15,1.65,-35.46,walk_up
1251,-0.41,0.01,0.16,-38.57,-14.4,-34.55,walk_up
1277,-0.25,0.05,0.26,-38.09,-23.38,-36.19,walk_up
1303,-0.47,0.11,0.17,3.6,-39.92,-35.1,walk_up
1329,-0.36,0.26,0.16,19.35,-52.37,-26.55,walk_up
1355,-0.28,0.25,0.15,27.16,-51.27,-19.29,walk_up
1381,-0.3,0.29,0.11,28.08,-43.64,-6.35,walk_up
1407,-0.36,0.27,0.08,24.78,-38.02,9.89,walk_up
1433,-0.43,0.17,0.0,15.01,-44.56,24.84,walk_up
1460,-0.52,0.28,0.11,-13.85,-60.18,47.3,walk_up
1486,-1.85,0.28,0.38,-34.24,-73.49,71.23,walk_up
1512,-3.08,0.87,0.33,-25.94,-42.6,37.84,walk_up
1538,-1.29,0.46,0.17,62.81,-40.77,44.86,walk_up
1564,-1.3,0.12,0.38,25.02,-36.38,55.36,walk_up
1590,-1.44,-0.03,0.13,28.32,-19.17,74.83,walk_up
1617,-0.8,-0.06,-0.02,75.32,-31.37,67.81,walk_up
1643,-0.54,-0.04,-0.1,73.06,-50.29,69.58,walk_up
1669,-0.51,-0.12,-0.09,49.74,-57.98,68.85,walk_up
1696,-0.62,-0.32,0.02,20.87,-48.22,63.23,walk_up
1723,-0.92,-0.25,-0.04,54.69,-29.11,49.01,walk_up
1749,-0.99,-0.3,0.09,60.36,-0.37,29.24,walk_up
1776,-1.31,-0.3,0.05,37.9,11.66,23.86,walk_up
1803,-1.73,-0.14,0.0,59.81,16.6,53.89,walk_up
1829,-1.21,0.09,-0.03,116.7,-22.03,72.08,walk_up
1856,-0.99,0.11,0.03,175.05,-19.59,56.03,walk_up
1884,-1.0,0.23,0.09,224.18,-6.1,21.06,walk_up
1911,-1.05,0.51,0.06,179.81,-18.31,8.18,walk_up
1938,-1.01,0.72,0.09,219.12,6.47,-11.41,walk_up
1964,-0.78,0.56,0.23,170.59,-6.47,-22.46,walk_up
1991,-0.7,-0.13,-0.06,-77.03,8.85,-6.65,walk_up
2018,-0.89,0.01,-0.34,-157.35,13.24,9.95,walk_up
2044,-0.81,-0.18,-0.36,-123.11,14.65,24.23,walk_up
2070,-0.93,-0.32,-0.22,-37.05,-5.37,20.51,walk_up
2096,-1.23,-0.23,-0.03,17.64,-15.44,8.36,walk_up
2122,-1.4,-0.03,0.15,-1.71,-20.63,0.12,walk_up
2148,-1.51,-0.0,-0.07,3.36,-16.72,22.22,walk_up
2174,-1.77,-0.31,0.05,25.21,-22.46,31.62,walk_up
2200,-1.59,-0.56,0.24,-29.91,-0.67,53.22,walk_up
2226,-1.51,-0.41,0.02,-75.68,26.86,38.94,walk_up
2252,-1.78,-0.41,0.29,-34.97,23.25,-17.09,walk_up
2278,-1.49,-0.01,0.4,-62.38,73.36,-18.68,walk_up
2304,-1.28,-0.16,0.37,-50.72,100.22,6.16,walk_up
2331,-1.03,0.09,0.19,-134.83,103.03,12.94,walk_up
2357,-1.02,0.47,0.03,-165.1,79.96,-11.54,walk_up
2383,-1.37,0.7,0.33,-168.64,42.42,-55.48,walk_up
2409,-1.58,0.2,0.32,-271.67,60.42,-85.75,walk_up
2436,-1.13,0.01,0.37,-105.35,48.65,-107.73,walk_up
2463,-0.84,-0.96,0.1,63.23,57.86,-71.59,walk_up
2489,-0.55,-0.52,0.31,-16.42,37.9,-71.78,walk_up
2516,-0.6,-0.43,0.33,-28.99,53.96,-66.65,walk_up
2543,-0.76,0.34,0.15,-18.07,59.69,-77.21,walk_up
2570,-1.02,0.58,0.09,-54.32,45.78,-104.68,walk_up
2597,-0.85,0.08,0.03,-40.28,35.1,-53.41,walk_up
2623,-0.37,-0.29,0.09,-54.14,13.12,-40.77,walk_up
2650,-0.26,-0.08,0.15,-46.75,-18.92,-44.43,walk_up
2677,-0.27,0.02,0.14,-31.13,-30.64,-39.92,walk_up
2704,-0.25,0.15,0.11,-29.3,-39.79,-25.51,walk_up
2731,-0.17,0.27,0.12,-25.94,-51.82,-15.69,walk_up
2758,-0.08,0.36,0.13,-14.65,-67.32,-2.32,walk_up
2785,-0.22,0.33,0.11,-16.54,-71.72,20.69,walk_up
2811,-0.31,0.32,0.07,-15.08,-69.58,50.23,walk_up
2839,-0.83,0.22,0.04,-24.6,-64.82,82.95,walk_up
2866,-2.16,0.23,0.2,-45.47,-23.74,81.42,walk_up
2893,-2.42,1.23,0.14,79.04,-34.85,6.04,walk_up
2919,-0.89,0.39,0.6,17.88,-20.87,62.32,walk_up
2946,-1.15,0.01,0.17,37.11,-1.04,71.96,walk_up
2973,-0.87,-0.29,-0.09,47.12,-38.21,78.74,walk_up
3000,-0.48,-0.27,0.03,58.96,-52.61,64.76,walk_up
3027,-0.51,-0.08,-0.22,47.12,-58.65,66.71,walk_up
3054,-0.71,-0.4,0.01,22.58,-43.46,67.75,walk_up
3080,-0.81,-0.33,0.04,-3.91,-34.18,65.8,walk_up
3107,-0.99,-0.1,-0.01,48.46,-18.8,31.62,walk_up
3134,-1.3,-0.08,0.05,115.91,14.65,1.46,walk_up
3160,-1.9,-0.13,0.07,115.11,27.83,24.05,walk_up
3186,-1.46,0.15,0.09,125.85,-14.95,66.35,walk_up
3212,-1.03,0.29,0.07,146.36,-30.76,41.69,walk_up
3238,-1.0,0.38,0.11,204.1,-2.81,1.22,walk_up
3264,-0.98,-0.06,0.12,174.38,5.98,37.6,walk_up
3290,-0.85,0.35,0.06,156.98,2.14,5.07,walk_up
3316,-0.79,0.37,-0.07,49.93,11.9,-4.15,walk_up
3342,-0.78,0.31,-0.2,-92.35,0.85,6.77,walk_up
3368,-0.82,-0.06,-0.24,-137.08,-11.9,11.66,walk_up
3395,-0.9,-0.23,-0.27,-103.64,-32.65,15.75,walk_up
3422,-0.89,-0.28,-0.2,12.82,-32.65,20.51,walk_up
3448,-1.15,-0.2,0.01,84.84,-31.68,24.48,walk_up
3474,-1.3,-0.1,0.28,24.23,-40.16,27.34,walk_up
3500,-1.42,0.07,-0.06,15.63,-17.21,56.4,walk_up
3526,-1.73,0.11,-0.08,44.31,-22.16,37.66,walk_up
3552,-1.55,-0.19,0.36,42.6,-30.33,41.69,walk_up
3578,-1.46,-0.14,0.15,3.6,14.53,53.53,walk_up
3604,-1.39,-0.09,0.17,0.24,34.67,-0.85,walk_up
3630,-1.38,-0.28,0.26,-27.89,70.19,-35.89,walk_up
3657,-1.38,-0.4,0.14,-62.07,88.99,-17.15,walk_up
3685,-1.16,-0.42,0.06,-92.65,95.34,18.37,walk_up
3711,-0.87,-0.21,0.03,-149.29,81.54,8.42,walk_up
3737,-0.97,0.14,0.11,-181.82,44.68,-14.89,walk_up
3763,-1.02,0.18,0.23,-178.77,36.38,-39.37,walk_up
3789,-1.15,0.31,0.31,-198.12,21.85,-72.39,walk_up
3815,-1.2,0.08,0.22,-138.12,13.12,-75.74,walk_up
3842,-1.01,-0.51,0.32,-10.25,39.61,-69.58,walk_up
3868,-0.78,-0.47,0.31,18.43,79.65,-54.99,walk_up
3894,-0.69,-0.0,0.31,-9.7,67.81,-73.79,walk_up
3920,-1.08,0.36,0.26,-50.9,58.35,-97.41,walk_up
3946,-1.08,0.21,0.39,-88.5,60.73,-86.55,walk_up
3973,-0.78,0.27,0.27,-16.24,47.36,-68.79,walk_up
3999,-0.68,0.03,0.1,-19.1,16.3,-58.53,walk_up
4025,-0.6,-0.13,0.09,-59.33,-4.76,-48.1,walk_up
4052,-0.63,0.07,0.21,-68.24,-12.82,-48.52,walk_up
4079,-0.67,0.13,0.11,-48.83,-24.17,-38.64,walk_up
4106,-0.38,0.17,0.1,-39.0,-40.41,-35.83,walk_up
4132,-0.21,0.18,0.1,-26.92,-43.46,-28.44,walk_up
4158,-0.18,0.31,0.1,-14.47,-50.54,-14.22,walk_up
4184,-0.11,0.32,0.13,-0.55,-49.56,3.23,walk_up
4211,-0.37,0.25,0.05,-2.14,-55.6,25.76,walk_up
4237,-0.32,0.26,-0.12,-11.72,-59.2,55.3,walk_up
4263,-0.8,0.11,-0.25,-19.41,-67.99,95.89,walk_up
4289,-2.57,-0.03,0.79,-47.12,-19.84,106.02,walk_up
4315,-2.89,1.74,0.19,19.47,-26.98,-5.98,walk_up
4342,-0.57,0.44,0.36,116.64,0.92,69.76,walk_up
4368,-0.97,-0.34,0.04,53.65,28.69,58.23,walk_up
4395,-1.04,-0.06,-0.12,-2.81,-41.63,77.21,walk_up
4422,-0.69,-0.12,0.0,6.77,-68.24,69.52,walk_up
4448,-0.6,-0.15,-0.18,3.05,-57.92,57.56,walk_up
4475,-0.78,-0.05,0.02,-9.09,-55.66,64.88,walk_up
4503,-1.23,0.01,-0.03,21.48,-46.39,62.26,walk_up
4530,-1.2,0.12,0.1,83.62,-30.64,39.61,walk_up
4556,-1.16,0.23,0.08,86.55,-10.07,23.8,walk_up
4582,-1.34,0.07,0.07,134.83,11.23,24.11,walk_up
4608,-1.2,0.09,0.08,176.45,31.49,46.75,walk_up
4634,-0.87,-0.07,-0.09,199.46,6.29,56.15,walk_up
4660,-0.88,0.01,-0.12,181.15,8.18,39.25,walk_up
4686,-0.91,-0.28,-0.22,206.6,7.26,32.84,walk_up
4713,-1.07,0.18,-0.04,96.98,-12.02,26.67,walk_up
4740,-1.05,0.4,-0.11,171.63,19.65,9.09,walk_up
4766,-1.16,0.78,-0.25,55.3,-39.86,-5.25,walk_up
4792,-0.8,0.3,-0.2,-21.67,-38.64,-22.52,walk_up
4819,-0.88,-0.2,-0.0,-76.23,-51.94,-19.9,walk_up
4846,-0.77,-0.35,0.05,-80.08,-46.75,-6.23,walk_up
4873,-0.84,-0.2,-0.04,-11.29,-16.85,22.58,walk_up
4900,-0.89,-0.14,-0.01,20.26,-11.29,26.55,walk_up
4927,-0.95,0.11,0.02,17.21,-4.27,16.54,walk_up
4954,-0.92,0.11,-0.12,14.77,-6.29,14.16,walk_up
4981,-1.07,-0.01,-0.15,21.0,3.54,16.36,walk_up
